Key,Date,Hostname,Page Path,Page Title,Channel Group,Device Category,Views,Active Users,Sessions,Engagement Rate,Bounce Rate,Avg Engagement Seconds,Conversions,Revenue,Week Start,Loaded At
2026-07-23|www.seeedstudio.com|/industries/environment-monitoring|Organic Search|mobile,2026-07-23,www.seeedstudio.com,/industries/environment-monitoring,Environment monitoring - solution,Organic Search,mobile,2,1,1,1.0,0.0,36.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-24|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Referral|desktop,2026-07-24,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Referral,desktop,2,1,1,1.0,0.0,83.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-24|www.seeedstudio.com|/industries/environment-monitoring|Referral|desktop,2026-07-24,www.seeedstudio.com,/industries/environment-monitoring,Environment monitoring - solution,Referral,desktop,2,1,1,1.0,0.0,39.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-27|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Search|desktop,2026-07-27,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Search,desktop,2,2,2,0.5,0.5,25.5,0,0.0,2026-07-27,2026-07-28 08:59:06
2026-07-02|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Direct|desktop,2026-07-02,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Direct,desktop,1,1,1,1.0,0.0,22.0,0,0.0,2026-06-29,2026-07-28 08:59:06
2026-07-03|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Email|desktop,2026-07-03,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Email,desktop,1,1,1,1.0,0.0,23.0,0,0.0,2026-06-29,2026-07-28 08:59:06
2026-07-06|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Search|desktop,2026-07-06,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Search,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-06|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Paid Search|desktop,2026-07-06,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Paid Search,desktop,1,1,2,0.5,0.5,23.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-06|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Referral|desktop,2026-07-06,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Referral,desktop,1,1,1,1.0,0.0,45.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-07|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Unassigned|desktop,2026-07-07,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Unassigned,desktop,1,1,1,1.0,0.0,5.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-07|www.seeedstudio.com|/blog/environment-monitoring/|Direct|desktop,2026-07-07,www.seeedstudio.com,/blog/environment-monitoring/,ENVIRONMENT MONITORING - Latest News from Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-07|www.seeedstudio.com|/industries/environment-monitoring|Organic Search|mobile,2026-07-07,www.seeedstudio.com,/industries/environment-monitoring,Environment monitoring - solution,Organic Search,mobile,1,1,1,1.0,0.0,15.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-09|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Search|desktop,2026-07-09,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Search,desktop,1,1,1,1.0,0.0,52.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-10|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Video|desktop,2026-07-10,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Video,desktop,1,1,1,1.0,0.0,15.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-13|www.seeedstudio.com|/blog/environment-monitoring/|Direct|desktop,2026-07-13,www.seeedstudio.com,/blog/environment-monitoring/,ENVIRONMENT MONITORING - Latest News from Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-07-13,2026-07-28 08:59:06
2026-07-14|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Referral|desktop,2026-07-14,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Referral,desktop,1,1,1,1.0,0.0,18.0,0,0.0,2026-07-13,2026-07-28 08:59:06
2026-07-14|www.seeedstudio.com|/blog/environment-monitoring/|Unassigned|desktop,2026-07-14,www.seeedstudio.com,/blog/environment-monitoring/,ENVIRONMENT MONITORING - Latest News from Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,24.0,0,0.0,2026-07-13,2026-07-28 08:59:06
2026-07-17|www.seeedstudio.com|/industries/environment-monitoring|Direct|mobile,2026-07-17,www.seeedstudio.com,/industries/environment-monitoring,Environment monitoring - solution,Direct,mobile,1,1,1,1.0,0.0,24.0,0,0.0,2026-07-13,2026-07-28 08:59:06
2026-07-18|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Search|desktop,2026-07-18,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Search,desktop,1,1,1,1.0,0.0,30.0,0,0.0,2026-07-13,2026-07-28 08:59:06
2026-07-20|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Unassigned|desktop,2026-07-20,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Unassigned,desktop,1,1,1,0.0,1.0,7.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-22|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Direct|desktop,2026-07-22,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Direct,desktop,1,1,1,1.0,0.0,33.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-23|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Direct|desktop,2026-07-23,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Direct,desktop,1,1,1,1.0,0.0,31.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-23|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Referral|desktop,2026-07-23,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Referral,desktop,1,1,1,1.0,0.0,50.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-24|www.seeedstudio.com|/industries/environment-monitoring|Organic Social|mobile,2026-07-24,www.seeedstudio.com,/industries/environment-monitoring,Environment monitoring - solution,Organic Social,mobile,1,1,1,1.0,0.0,0.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-26|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Social|desktop,2026-07-26,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Social,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-26|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Referral|desktop,2026-07-26,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Referral,desktop,1,1,1,1.0,0.0,64.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-27|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Direct|desktop,2026-07-27,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Direct,desktop,1,1,1,0.0,1.0,6.0,0,0.0,2026-07-27,2026-07-28 08:59:06
2026-07-06|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Search|desktop,2026-07-06,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Monitorowanie środowiska – czujniki i siłowniki – asystent domowy,Organic Search,desktop,0,1,1,1.0,0.0,5.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-09|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Unassigned|desktop,2026-07-09,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Unassigned,desktop,0,1,1,1.0,0.0,1.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-25|www.seeedstudio.com|/Environment-Monitoring-c-2535.html|Organic Search|desktop,2026-07-25,www.seeedstudio.com,/Environment-Monitoring-c-2535.html,Environment Monitoring - Sensors & Actuators - Home Assistant,Organic Search,desktop,0,0,1,0.0,1.0,0.0,0,0.0,2026-07-20,2026-07-28 08:59:06
2026-07-18|www.seeedstudio.com|/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/|Direct|mobile,2026-07-18,www.seeedstudio.com,/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,Hazard Response Mission Pack: October Workshops Recap - Latest News from Seeed Studio,Direct,mobile,2,1,1,1.0,0.0,214.0,0,0.0,2026-07-13,2026-07-28 08:59:06
2026-07-08|www.seeedstudio.com|/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/|Email|desktop,2026-07-08,www.seeedstudio.com,/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,Hazard Response Mission Pack: October Workshops Recap - Latest News from Seeed Studio,Email,desktop,1,1,2,1.0,0.0,77.0,0,0.0,2026-07-06,2026-07-28 08:59:06
2026-07-20|www.seeedstudio.com|/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/|Direct|desktop,2026-07-20,www.seeedstudio.com,/blog/2023/11/29/hazard-response-mission-pack-october-workshops-recap/,Hazard Response Mission Pack: October Workshops Recap - Latest News from Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-07-20,2026-07-28 08:59:06
