date,week_start,host_name,lang,page_path,page_title,channel_group,device_category,screen_page_views,active_users,sessions,engagement_rate,bounce_rate,avg_engagement_seconds,key_events,total_revenue,pulled_at
2026-08-24,2026-08-24,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,44,36,39,0.641,0.359,35.85,0,0.0,2026-09-03 04:48:11
2026-08-27,2026-08-24,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,44,35,39,0.8462,0.1538,11.74,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/purchase,官方购买渠道,Organic Search,desktop,44,36,40,0.875,0.125,22.7,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,44,40,45,0.0,1.0,3.58,0,0.0,2026-09-03 04:48:11
2026-07-23,2026-07-20,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,43,34,35,0.5429,0.4571,14.37,0,0.0,2026-09-03 04:48:11
2026-07-25,2026-07-20,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,43,37,42,0.619,0.381,10.43,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,43,40,45,0.4667,0.5333,23.27,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Organic Search,mobile,43,28,32,0.75,0.25,6.5,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Organic Search,mobile,43,31,39,0.0,1.0,3.79,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/contacts,联系我们 - 矽递科技,Unassigned,desktop,43,57,61,0.0,1.0,34.02,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/ai-education-zh-hans,按场景 - 人工智能教育 | 矽递科技 - AI 硬件合作伙伴,Unassigned,desktop,43,44,45,0.0,1.0,11.29,0,0.0,2026-09-03 04:48:11
2026-07-27,2026-07-27,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,42,30,32,0.5625,0.4375,10.09,0,0.0,2026-09-03 04:48:11
2026-07-28,2026-07-27,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,42,36,40,0.425,0.575,14.25,0,0.0,2026-09-03 04:48:11
2026-08-04,2026-08-03,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,42,41,41,0.5366,0.4634,11.34,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,42,33,35,1.0,0.0,20.31,0,0.0,2026-09-03 04:48:11
2026-08-28,2026-08-24,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,42,36,38,0.8684,0.1316,22.0,0,0.0,2026-09-03 04:48:11
2026-08-29,2026-08-24,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,42,36,40,0.475,0.525,5.28,0,0.0,2026-09-03 04:48:11
2026-08-30,2026-08-24,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,42,38,38,0.4211,0.5789,10.76,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/ipc-zh-hans,按产品 - 工业计算机 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,42,28,31,1.0,0.0,8.74,0,0.0,2026-09-03 04:48:11
2026-07-28,2026-07-27,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,41,30,31,0.4516,0.5484,15.23,0,0.0,2026-09-03 04:48:11
2026-07-29,2026-07-27,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,41,27,27,0.963,0.037,22.3,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,41,34,42,0.5238,0.4762,18.02,3,0.0,2026-09-03 04:48:11
2026-08-10,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,41,37,38,0.5789,0.4211,8.87,0,0.0,2026-09-03 04:48:11
2026-08-11,2026-08-10,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,41,38,44,0.5,0.5,30.5,2,0.0,2026-09-03 04:48:11
2026-08-11,2026-08-10,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,41,36,38,0.3684,0.6316,21.74,0,0.0,2026-09-03 04:48:11
2026-08-12,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,41,35,41,0.3171,0.6829,3.46,0,0.0,2026-09-03 04:48:11
2026-08-17,2026-08-17,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,41,39,42,0.8333,0.1667,9.45,0,0.0,2026-09-03 04:48:11
2026-08-18,2026-08-17,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,41,37,37,0.5946,0.4054,11.84,0,0.0,2026-09-03 04:48:11
2026-08-21,2026-08-17,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,41,39,44,0.5227,0.4773,12.23,1,0.0,2026-09-03 04:48:11
2026-08-26,2026-08-24,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,41,41,45,0.8444,0.1556,10.51,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,41,33,35,0.6286,0.3714,15.63,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/hmi-zh-hans,按产品 - 屏幕/人机界面 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,41,50,53,0.0377,0.9623,20.06,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/ipc-zh-hans,按产品 - 工业计算机 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,41,49,51,0.0392,0.9608,20.25,0,0.0,2026-09-03 04:48:11
2026-08-05,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,40,35,44,0.4091,0.5909,15.23,0,0.0,2026-09-03 04:48:11
2026-08-05,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,40,29,32,0.9688,0.0312,34.0,0,0.0,2026-09-03 04:48:11
2026-08-19,2026-08-17,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,40,32,35,0.9429,0.0571,13.86,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,40,37,38,0.6053,0.3947,7.37,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,40,37,38,0.5526,0.4474,11.66,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,mobile,40,34,34,0.5294,0.4706,2.94,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeedstudio.com.cn,CN,/category/solutions-zh-hans,解决方案 - 分类,Organic Search,desktop,40,40,43,0.907,0.093,24.86,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/robotics-zh-hans,按场景 - 具身智能 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,40,47,48,0.0417,0.9583,7.42,0,0.0,2026-09-03 04:48:11
2026-07-23,2026-07-20,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,39,33,36,0.5556,0.4444,22.25,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,39,32,35,0.4286,0.5714,10.17,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,39,25,28,0.9286,0.0714,10.29,0,0.0,2026-09-03 04:48:11
2026-08-18,2026-08-17,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,39,25,27,0.9259,0.0741,18.93,0,0.0,2026-09-03 04:48:11
2026-08-20,2026-08-17,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,39,33,34,0.4706,0.5294,12.47,0,0.0,2026-09-03 04:48:11
2026-08-21,2026-08-17,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,39,32,32,0.5625,0.4375,11.59,0,0.0,2026-09-03 04:48:11
2026-08-22,2026-08-17,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,39,30,32,0.6562,0.3438,6.0,0,0.0,2026-09-03 04:48:11
2026-08-30,2026-08-24,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,39,30,32,0.6875,0.3125,10.38,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/modules-zh-hans,按产品 - IoT模组 | 矽递科技 - AI 硬件合作伙伴,Unassigned,desktop,39,50,50,0.0,1.0,5.36,0,0.0,2026-09-03 04:48:11
2026-07-24,2026-07-20,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,38,31,37,0.3514,0.6486,8.27,0,0.0,2026-09-03 04:48:11
2026-07-30,2026-07-27,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,38,33,43,0.3953,0.6047,15.02,1,0.0,2026-09-03 04:48:11
2026-08-04,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,38,29,41,0.4878,0.5122,11.49,1,0.0,2026-09-03 04:48:11
2026-08-04,2026-08-03,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,38,31,36,0.75,0.25,27.53,0,0.0,2026-09-03 04:48:11
2026-08-10,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,38,36,39,0.6667,0.3333,7.1,0,0.0,2026-09-03 04:48:11
2026-08-13,2026-08-10,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,38,29,35,0.8,0.2,13.94,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/sensor-zh-hans,按产品 - 传感器 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,38,37,38,0.9737,0.0263,11.5,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/sensor-zh-hans,按产品 - 传感器 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,38,41,43,0.0465,0.9535,4.14,0,0.0,2026-09-03 04:48:11
2026-07-23,2026-07-20,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,37,21,22,1.0,0.0,72.82,0,0.0,2026-09-03 04:48:11
2026-07-28,2026-07-27,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,37,28,32,0.625,0.375,14.41,1,0.0,2026-09-03 04:48:11
2026-07-30,2026-07-27,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,37,28,35,0.7714,0.2286,25.34,0,0.0,2026-09-03 04:48:11
2026-08-11,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,37,33,33,0.5758,0.4242,11.0,0,0.0,2026-09-03 04:48:11
2026-08-19,2026-08-17,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,37,32,36,0.8056,0.1944,19.11,0,0.0,2026-09-03 04:48:11
2026-08-25,2026-08-24,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,37,32,33,0.3939,0.6061,8.15,0,0.0,2026-09-03 04:48:11
2026-08-25,2026-08-24,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,37,31,32,0.6875,0.3125,12.12,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/category/solutions-zh-hans,解决方案 - 分类,Organic Search,desktop,37,33,37,0.8919,0.1081,40.05,0,0.0,2026-09-03 04:48:11
2026-07-23,2026-07-20,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,36,25,32,0.7812,0.2188,9.16,0,0.0,2026-09-03 04:48:11
2026-08-04,2026-08-03,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,36,32,35,0.5143,0.4857,9.74,0,0.0,2026-09-03 04:48:11
2026-08-09,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,36,30,37,0.4324,0.5676,8.89,0,0.0,2026-09-03 04:48:11
2026-08-10,2026-08-10,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,36,26,26,0.5769,0.4231,17.46,0,0.0,2026-09-03 04:48:11
2026-08-14,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,36,34,35,0.4571,0.5429,7.57,0,0.0,2026-09-03 04:48:11
2026-08-20,2026-08-17,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,36,22,22,1.0,0.0,16.82,0,0.0,2026-09-03 04:48:11
2026-08-29,2026-08-24,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,36,32,34,0.4706,0.5294,9.68,0,0.0,2026-09-03 04:48:11
2026-08-30,2026-08-24,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,36,29,34,0.8529,0.1471,22.85,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/contacts,联系我们 - 矽递科技,Organic Search,desktop,36,35,36,0.9722,0.0278,59.83,1,0.0,2026-09-03 04:48:11
2026-07-23,2026-07-20,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,35,24,26,0.8462,0.1538,20.5,0,0.0,2026-09-03 04:48:11
2026-07-25,2026-07-20,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,35,15,21,0.6667,0.3333,5.62,0,0.0,2026-09-03 04:48:11
2026-07-27,2026-07-27,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,35,32,33,0.9697,0.0303,18.12,0,0.0,2026-09-03 04:48:11
2026-07-29,2026-07-27,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,35,32,33,0.5152,0.4848,11.64,0,0.0,2026-09-03 04:48:11
2026-08-01,2026-07-27,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,35,32,35,0.4571,0.5429,8.34,0,0.0,2026-09-03 04:48:11
2026-08-05,2026-08-03,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Organic Search,desktop,35,25,29,0.7241,0.2759,17.07,0,0.0,2026-09-03 04:48:11
2026-08-05,2026-08-03,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,35,19,27,0.7037,0.2963,15.89,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,35,29,31,0.3226,0.6774,4.48,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,35,29,31,0.9355,0.0645,47.1,0,0.0,2026-09-03 04:48:11
2026-07-31,2026-07-27,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,34,29,29,0.5517,0.4483,13.0,0,0.0,2026-09-03 04:48:11
2026-08-02,2026-07-27,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,34,20,25,0.6,0.4,12.64,0,0.0,2026-09-03 04:48:11
2026-08-03,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,34,28,33,0.3333,0.6667,6.42,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,34,32,34,0.5294,0.4706,11.65,0,0.0,2026-09-03 04:48:11
2026-08-12,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Organic Search,desktop,34,25,32,0.7812,0.2188,3.66,0,0.0,2026-09-03 04:48:11
2026-08-29,2026-08-24,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,34,28,30,0.9333,0.0667,17.4,0,0.0,2026-09-03 04:48:11
2026-07-24,2026-07-20,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,33,26,29,0.6552,0.3448,60.1,1,0.0,2026-09-03 04:48:11
2026-07-27,2026-07-27,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,33,30,35,0.3429,0.6571,10.49,0,0.0,2026-09-03 04:48:11
2026-07-31,2026-07-27,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,33,29,38,0.6842,0.3158,18.32,0,0.0,2026-09-03 04:48:11
2026-08-01,2026-07-27,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,33,29,35,0.4286,0.5714,9.63,0,0.0,2026-09-03 04:48:11
2026-08-03,2026-08-03,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,33,24,25,0.52,0.48,41.92,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/jetson-odm,Customization Service for Nvidia Jetson Robotics and Edge AI Devices,Paid Search,desktop,33,29,32,0.5,0.5,11.31,1,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,33,24,29,0.7241,0.2759,9.52,0,0.0,2026-09-03 04:48:11
2026-08-07,2026-08-03,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,33,27,36,0.7222,0.2778,8.44,0,0.0,2026-09-03 04:48:11
2026-08-12,2026-08-10,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,33,30,37,0.4865,0.5135,15.11,2,0.0,2026-09-03 04:48:11
2026-08-16,2026-08-10,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,33,26,27,0.5556,0.4444,5.85,0,0.0,2026-09-03 04:48:11
2026-08-18,2026-08-17,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,33,31,31,0.2903,0.7097,5.48,0,0.0,2026-09-03 04:48:11
2026-08-21,2026-08-17,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,33,27,31,0.7742,0.2258,12.06,0,0.0,2026-09-03 04:48:11
2026-08-30,2026-08-24,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,mobile,33,28,29,0.5517,0.4483,3.83,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/customization,ODM/OEM定制服务,Organic Search,desktop,33,27,34,0.7059,0.2941,30.0,0,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/ipc-zh-hans,按产品 - 工业计算机 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,33,31,31,1.0,0.0,9.29,0,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/vision-sound-ai-zh-hans,按场景 - 声音AI与视觉AI | 矽递科技 - AI 硬件合作伙伴,Unassigned,desktop,33,35,35,0.0,1.0,8.4,0,0.0,2026-09-03 04:48:11
2026-07-26,2026-07-20,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Unassigned,desktop,32,23,25,0.76,0.24,4.4,0,0.0,2026-09-03 04:48:11
2026-07-26,2026-07-20,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,32,17,18,0.8333,0.1667,17.56,0,0.0,2026-09-03 04:48:11
2026-07-29,2026-07-27,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,32,24,31,0.7097,0.2903,14.1,0,0.0,2026-09-03 04:48:11
2026-07-30,2026-07-27,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,32,27,28,0.5357,0.4643,7.75,0,0.0,2026-09-03 04:48:11
2026-08-10,2026-08-10,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,desktop,32,29,35,0.7429,0.2571,9.03,0,0.0,2026-09-03 04:48:11
2026-08-17,2026-08-17,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,32,27,29,0.931,0.069,19.66,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/,Seeed Studio - The AI Hardware Partner,Direct,desktop,32,30,32,0.5938,0.4062,14.75,0,0.0,2026-09-03 04:48:11
2026-08-29,2026-08-24,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,mobile,32,22,23,0.6087,0.3913,7.87,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeedstudio.com.cn,CN,/customization,ODM/OEM定制服务,Organic Search,desktop,32,29,31,0.9032,0.0968,34.39,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeedstudio.com.cn,CN,/product-category/modules-zh-hans,按产品 - IoT模组 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,32,28,29,0.9655,0.0345,11.28,0,0.0,2026-09-03 04:48:11
2026-07-31,2026-07-27,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,31,30,32,0.4062,0.5938,8.5,1,0.0,2026-09-03 04:48:11
2026-08-03,2026-08-03,www.seeed.cc,EN,/product-category/products,Products | Seeed Studio - The AI Hardware Partner,Unassigned,desktop,31,20,23,0.8696,0.1304,41.57,0,0.0,2026-09-03 04:48:11
2026-08-03,2026-08-03,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,31,27,30,0.4333,0.5667,11.83,0,0.0,2026-09-03 04:48:11
2026-08-05,2026-08-03,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,31,27,28,0.6429,0.3571,24.54,0,0.0,2026-09-03 04:48:11
2026-08-06,2026-08-03,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,31,24,32,0.375,0.625,23.22,1,0.0,2026-09-03 04:48:11
2026-08-12,2026-08-10,www.seeed.cc,EN,/jetson-odm,Customization Service for Nvidia Jetson Robotics and Edge AI Devices,Paid Search,desktop,31,28,29,0.5517,0.4483,28.76,1,0.0,2026-09-03 04:48:11
2026-08-17,2026-08-17,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,31,25,28,0.7143,0.2857,18.25,1,0.0,2026-09-03 04:48:11
2026-08-31,2026-08-31,www.seeedstudio.com.cn,CN,/about-us,关于我们 – 矽递科技,Organic Search,mobile,31,22,28,0.6429,0.3571,10.36,0,0.0,2026-09-03 04:48:11
2026-09-01,2026-08-31,www.seeedstudio.com.cn,CN,/contacts,联系我们 - 矽递科技,Organic Search,desktop,31,27,29,0.931,0.069,87.41,1,0.0,2026-09-03 04:48:11
2026-09-02,2026-08-31,www.seeedstudio.com.cn,CN,/contacts,联系我们 - 矽递科技,Organic Search,desktop,31,39,44,0.0,1.0,10.57,0,0.0,2026-09-03 04:48:11
2026-07-23,2026-07-20,www.seeed.cc,EN,/customization,Customization Service – Seeed Studio,Unassigned,desktop,30,25,29,0.6207,0.3793,29.17,1,0.0,2026-09-03 04:48:11
2026-07-30,2026-07-27,www.seeedstudio.com.cn,CN,/,矽递科技 - AI 硬件合作伙伴,Direct,desktop,30,27,28,0.5357,0.4643,11.29,0,0.0,2026-09-03 04:48:11
2026-07-30,2026-07-27,www.seeedstudio.com.cn,CN,/product-category/products-zh-hans,按产品 | 矽递科技 - AI 硬件合作伙伴,Organic Search,desktop,30,20,23,0.9565,0.0435,16.83,0,0.0,2026-09-03 04:48:11
